t,pan_deg,tilt_deg,pan_vel_deg_s,tilt_vel_deg_s,pan_acc_deg_s2,tilt_acc_deg_s2,human,cx,cy
26.6601,132.6,133.8,0,0,0,0,3,647,366
26.7121,132.6,133.8,0,0,0,0,3,646,363
26.7687,132.6,133.8,0,0,0,0,3,644,367
26.8217,132.6,133.8,0,0,0,0,3,643,371
26.8761,132.6,133.8,0,0,0,0,3,644,365
26.9284,132.6,133.8,0,0,0,0,3,645,362
26.9825,132.6,133.8,0,0,0,0,3,645,371
27.0359,132.6,133.8,0,0,0,0,3,645,362
27.0887,132.6,133.8,0,0,0,0,3,644,368
27.1443,132.6,133.8,0,0,0,0,3,644,372
27.1981,132.6,133.8,0,0,0,0,3,642,368
27.2522,132.6,133.8,0,0,0,0,3,645,368
27.3051,132.6,133.8,0,0,0,0,3,648,369
27.3577,132.6,133.8,0,0,0,0,3,645,370
27.4107,132.6,133.8,0,0,0,0,3,646,372
27.4626,132.6,133.8,0,0,0,0,3,647,366
27.5132,132.6,133.8,0,0,0,0,3,647,371
27.567,132.6,133.8,0,0,0,0,3,646,366
27.6204,132.6,133.8,0,0,0,0,3,646,367
27.6737,132.6,133.8,0,0,0,0,3,647,374
27.7248,132.6,133.8,0,0,0,0,3,646,367
27.7757,132.6,133.8,0,0,0,0,3,644,364
27.8296,132.6,133.8,0,0,0,0,3,650,363
27.8838,132.6,133.8,0,0,0,0,3,648,364
27.9387,132.6,133.8,0,0,0,0,3,646,367
27.9915,132.6,133.8,0,0,0,0,3,645,366
28.045,132.6,133.8,0,0,0,0,3,646,370
28.0975,132.6,133.8,0,0,0,0,3,645,367
28.1506,132.6,133.8,0,0,0,0,3,647,364
28.204,132.6,133.8,0,0,0,0,3,648,361
28.2571,132.6,133.8,0,0,0,0,3,651,361
28.3107,132.6,133.8,0,0,0,0,3,646,364
28.3656,132.6,133.8,0,0,0,0,3,647,367
28.4211,132.6,133.8,0,0,0,0,3,645,365
28.4759,132.6,133.8,0,0,0,0,3,644,366
28.5294,132.6,133.8,0,0,0,0,3,645,364
28.5827,132.6,133.8,0,0,0,0,3,646,363
28.6321,132.6,133.8,0,0,0,0,3,643,359
28.6818,132.6,133.8,0,0,0,0,3,645,364
28.7299,132.6,133.8,0,0,0,0,3,644,368
28.7824,132.6,133.8,0,0,0,0,3,644,376
28.8349,132.6,133.8,0,0,0,0,3,642,372
28.8875,132.6,133.8,0,0,0,0,3,639,374
28.9399,132.6,133.8,0,0,0,0,3,643,372
28.993,132.6,133.8,0,0,0,0,3,643,366
29.0454,132.6,133.8,0,0,0,0,3,642,369
29.0977,132.6,133.8,0,0,0,0,3,643,369
29.1478,132.6,133.8,0,0,0,0,3,643,366
29.1989,132.6,133.8,0,0,0,0,3,640,374
29.2521,132.6,133.8,0,0,0,0,3,638,373
29.3092,132.6,133.8,0,0,0,0,3,641,372
29.3614,132.6,133.8,0,0,0,0,3,643,370
29.414,132.6,133.8,0,0,0,0,2,643,370
29.4643,132.6,133.8,0,0,0,0,2,644,366
29.5191,132.6,133.8,0,0,0,0,2,647,366
29.5757,132.6,133.8,0,0,0,0,2,646,367
29.6299,132.6,133.8,0,0,0,0,2,644,365
29.6824,132.6,133.8,0,0,0,0,2,644,368
29.7358,132.6,133.8,0,0,0,0,2,644,363
29.7892,132.6,133.8,0,0,0,0,2,646,365
29.8422,132.6,133.8,0,0,0,0,2,646,366
29.895,132.6,133.8,0,0,0,0,2,290,404
29.9484,132.6,133.8,0,0,0,0,2,297,404
29.9998,132.6,133.8,0,0,0,0,2,645,361
30.0521,132.6,133.8,0,0,0,0,2,646,362
30.1056,132.6,133.8,0,0,0,0,2,646,365
30.1579,132.6,133.8,0,0,0,0,2,646,365
30.2119,132.6,133.8,0,0,0,0,2,646,365
30.265,132.6,133.8,0,0,0,0,2,650,362
30.3164,132.6,133.8,0,0,0,0,2,648,365
30.3685,132.6,133.8,0,0,0,0,2,648,362
30.4218,132.6,133.8,0,0,0,0,2,650,363
30.4755,132.6,133.8,0,0,0,0,2,648,367
30.5291,132.6,133.8,0,0,0,0,2,646,373
30.5824,132.6,133.8,0,0,0,0,2,644,373
30.6333,132.6,133.8,0,0,0,0,2,646,373
30.6834,132.6,133.8,0,0,0,0,2,646,374
30.7315,132.6,133.8,0,0,0,0,2,645,366
30.781,132.6,133.8,0,0,0,0,2,646,367
30.8305,132.6,133.8,0,0,0,0,2,644,372
30.8802,132.6,133.8,0,0,0,0,2,644,372
30.9294,132.6,133.8,0,0,0,0,2,642,372
30.9793,132.6,133.8,0,0,0,0,2,643,374
31.0289,132.6,133.8,0,0,0,0,2,643,372
31.0811,132.6,133.8,0,0,0,0,2,643,367
31.1306,132.6,133.8,0,0,0,0,2,642,366
31.1827,132.6,133.8,0,0,0,0,2,642,365
31.2327,132.6,133.8,0,0,0,0,2,646,368
31.2864,132.6,133.8,0,0,0,0,2,645,369
31.3393,132.6,133.8,0,0,0,0,2,637,373
31.3909,132.6,133.8,0,0,0,0,2,643,378
31.4409,132.6,133.8,0,0,0,0,2,632,372
31.491,132.6,133.8,0,0,0,0,2,633,374
31.5441,132.6,133.8,0,0,0,0,2,633,372
31.5968,132.6,133.8,0,0,0,0,2,634,372
31.6492,132.6,133.8,0,0,0,0,2,634,373
31.7001,132.6,133.8,0,0,0,0,2,633,372
31.751,132.6,133.8,0,0,0,0,2,632,371
31.8067,132.6,133.8,0,0,0,0,2,633,373
31.8591,132.6,133.8,0,0,0,0,2,634,372
31.9144,132.6,133.8,0,0,0,0,2,637,367
31.9668,132.6,133.8,0,0,0,0,2,638,368
32.0179,132.6,133.8,0,0,0,0,2,639,371
32.0722,132.6,133.8,0,0,0,0,2,637,370
32.1278,132.6,133.8,0,0,0,0,2,633,367
32.1834,132.6,133.8,0,0,0,0,2,628,368
32.2383,132.6,133.8,0,0,0,0,2,632,371
32.294,132.6,133.8,0,0,0,0,2,630,368
32.3504,132.6,133.8,0,0,0,0,2,631,371
32.4072,132.6,133.8,0,0,0,0,2,627,369
32.4637,132.6,133.8,0,0,0,0,2,630,367
32.5194,132.6,133.8,0,0,0,0,2,626,366
32.5761,132.6,133.8,0,0,0,0,2,626,361
32.6317,132.6,133.8,0,0,0,0,2,626,364
32.6878,132.6,133.8,0,0,0,0,2,622,366
32.7442,132.6,133.8,0,0,0,0,2,619,368
32.7984,132.6,133.8,0,0,0,0,2,617,365
32.8519,132.6,133.8,0,0,0,0,2,618,364
32.9071,132.6,133.8,0,0,0,0,2,620,365
32.9627,132.6,133.8,0,0,0,0,2,620,361
33.0166,132.6,133.8,0,0,0,0,2,618,365
33.07,132.6,133.8,0,0,0,0,2,619,367
33.1223,132.6,133.8,0,0,0,0,2,619,369
33.1758,132.6,133.8,0,0,0,0,2,617,367
33.23,132.6,133.8,0,0,0,0,2,618,361
33.2845,132.6,133.8,0,0,0,0,2,619,362
33.3366,132.6,133.8,0,0,0,0,2,621,364
33.3915,132.6,133.8,0,0,0,0,2,627,365
33.4456,132.6,133.8,0,0,0,0,2,630,362
33.5002,132.6,133.8,0,0,0,0,2,631,359
33.5557,132.6,133.8,0,0,0,0,2,634,361
33.6085,132.6,133.8,0,0,0,0,2,641,362
33.6643,132.6,133.8,0,0,0,0,2,649,361
33.717,132.6,133.8,0,0,0,0,2,651,361
33.7694,132.6,133.8,0,0,0,0,1,661,361
33.824,132.6,133.8,0,0,0,0,1,664,360
33.8774,132.6,133.8,0,0,0,0,1,669,360
33.9298,132.6,133.8,0,0,0,0,1,675,357
33.9838,132.6,133.8,0,0,0,0,1,671,358
34.0371,132.6,133.8,0,0,0,0,1,683,358
34.0902,132.6,133.8,0,0,0,0,1,691,359
34.1432,132.6,133.8,0,0,0,0,1,679,360
34.1967,132.6,133.8,0,0,0,0,1,700,360
34.2508,132.6,133.8,0,0,0,0,1,717,357
34.307,132.6,133.8,0,0,0,0,1,702,358
34.3595,132.6,133.8,0,0,0,0,1,700,359
34.415,132.6,133.8,0,0,0,0,1,697,359
34.4673,132.6,133.8,0,0,0,0,1,689,360
34.5189,132.6,133.8,0,0,0,0,1,677,361
34.5706,132.6,133.8,0,0,0,0,1,675,359
34.6285,132.6,133.8,0,0,0,0,1,676,359
34.6838,132.6,133.8,0,0,0,0,1,681,360
34.737,132.6,133.8,0,0,0,0,1,686,358
34.7902,132.6,133.8,0,0,0,0,1,685,360
34.8438,132.6,133.8,0,0,0,0,1,682,360
34.897,132.6,133.8,0,0,0,0,1,688,360
34.9511,132.6,133.8,0,0,0,0,1,692,360
35.0031,132.6,133.8,0,0,0,0,1,703,360
